uidx,obs_id,exchange_idx,student_text,teacher_text,follow_up_unfiltered_zscore,follow_up_unfiltered_majority,follow_up_filtered_zscore,follow_up_filtered_majority
4636_175,4636,4636_175,Up there you put the eighth.  The eighth was 7.,So that’s wrong.  We made a mistake.  My bad.,0.21372714630572345,,0.10667186665790118,
4649_469,4649,4649_469,Go left – go left 12.,"Go left 12 and down eight.  Excellent.  Left 12, down eight. You have no idea what it’s going to be.",-0.5090558901306547,0.0,-1.1937336386313322,
4650_32,4650,4650_32,"Two—I thought the answer was, I know the answer is—","Well, what did you think the answer was?",1.3210810930572168,2.0,0.6520888805040514,1.0
4651_125,4651,4651_125,"Like that one is right there and so then that one is moving counterclockwise, and then this one is also moving counterclockwise.","Okay, here to here to here.  Okay, so what you were looking at is the same fractions from one – let’s write those numbers down – one, 5, 9, 13, 17, 21, 25 and 29.  Guess what?  I would have to agree with you.  And maybe the way I said it confused you guys.  But if you’re looking at the same fraction – if you’re looking at a 12 here and 12 here and 12 here; it does look like it is going counterclockwise. But what I was talking about is I was saying if you’re going from a 12th to a 4th, from a 4th to a 3rd, from a 3rd to a 12th – I’m sorry – to a half.  But guess what?  It’s just based on what you see.  So very, very good, and thank you for explaining that.  Okay, there we go.  Oh, look at the numbers that we put up here.",-0.10524847910095025,0.0,0.9343531843023134,
4651_132,4651,4651_132,"One you can’t – wait – an odd number – if there’s a one in the one’s place – a one, three – one, three, five, seven or nine in the one’s place then it’s an odd number.","A one, three, five, seven, nine.  I agree.  But what’s another way?",1.0231394621057417,1.0,0.19588498934142254,0.0
4651_213,4651,4651_213,You would have divided by four – three over three.,What would be my greatest common factor between 75 and 100?,-0.06447923214844109,0.0,1.6016296049038141,
4652_94,4652,4652_94,Next you have to change the division sign to a multiplication sign.,"Okay.  What do I do next, Student J?",0.03365829876659426,1.0,-0.6202725901682418,0.0
4653_233,4653,4653_233,"No, I’m saying – wait.  Maybe if you put 6 above it.","You’re making this so hard.  Student M, do you want me to call on you?",-0.857235343447284,0.0,,
4660_26,4660,4660_26,Not really.  I chose B.  But I think I probably just made an adding mistake.,"11, eight, 25.",-0.8475176196323949,0.0,,
4664_158,4664,4664_158,"The number 10, it has __________.","All right, so we just used the data that we’re actually given, and we make our line plot accordingly, and we have to make sure that we’re also putting it in order, all right?  So with our data, how could our line plot look?  Well, let’s try to start it.  What’s the first thing we need to make our line plot?  What’s the main thing that we need; what’s the first thing we need?",-0.05574104350907392,1.0,-0.815595050538259,0.0
4679_110,4679,4679_110,16 ounces to a pound?,Right.  So 16 of these – 5 – how many pencils would make a pound if 5 if 1 ounce?,0.47198103651673856,1.0,-0.6353771570001491,0.0
4689_90,4689,4689_90,Seven tenths and five tenths.,Seven tenths and five tenths.  And what did you get when you did that?,0.8313435789706115,1.0,-0.10127846864427321,0.0
4693_13,4693,4693_13,The angles are the same because it’s the same lines and length.,"In an equilateral triangle, all the sides are the same, all the angles are the same, but an isosceles triangle here, what if I told you that only two angles were the same and one was different?  Which two angles would be the same?",1.221385297169239,2.0,0.592765206907107,1.0
4694_15,4694,4694_15,Because there’s no – they’re all straight lines.,"Very good.  Let’s zoom this in.  Your first reaction might be that this is a no, but if you look closely at it, and I know the paper isn’t perfect, but all of those sides are straight.  It looks like it’s curved, but when you look closely at each side, all of the sides are straight.  It’s just the way they designed it, it looks like it might be a circle, but it’s really not. They have sides.  It is a little bit of a trick. And they have sides and they have angles there.  You really have to look closely.  Okay.  Very good. Let’s have somebody come up and do 4-6.  Mr. D, come up.  Okay.  Number four.",-0.8528535363939954,0.0,,
4696_31,4696,4696_31,They have a line of symmetry.,"Student E, what can you tell me about those triangles?",-0.1446952424252854,0.0,0.9343531843023134,
469_107,469,469_107,"I was going to do 3 out of 6, half of 6.","Remember, we’re really excited about that fraction one half I see today.  This is one whole.  Did you say you wanted to take a half?  You wanted to take half of these apart?  Go ahead.  Take half apart and show us.",1.1694076726861453,2.0,0.49028996014193904,1.0
470_133,470,470_133,"How many, what ones to—","Okay, how many pieces in all.  How many pieces are in all",-0.08481088923047929,1.0,-0.9693776696829544,0.0
470_283,470,470_283,"I know, but if I did that, it would, the fifteen would be right here.","Oh okay, all right, so remember the first one.",-0.48824766938624137,0.0,-0.6243640832675886,
470_293,470,470_293,They are going to be little.,"They are going to be little pieces.  Yes, so let’s look at your model again.  Here is your fraction stack, but how many pieces do you have?  One, two, three, four, five, six.  Oh, my goodness, we are dividing it into fifteen pieces, they are going to be very what?",0.3482552444886435,1.0,-0.7290144145627732,0.0
470_381,470,470_381,"No, that’s too small.","All right, let’s take another model to draw our model, because this is taking a lot of time, okay, good, now where is your other model, where is your model of four-tenths?",-0.5118347853881136,0.0,-1.1937336386313322,
470_476,470,470_476,It looks like a gas station.,A gas station.,-0.9513313850702314,0.0,,
470_583,470,470_583,I have one question about that pattern.,Yes.,-0.8445558970600892,0.0,,
470_632,470,470_632,"Fortunately, that was in my mind.","That was your idea. We’re just writing our name at the top.  We are on the side with the models of fractions. The who?  Oh, the domino, yes.",-0.8980077786833901,0.0,,
4717_15,4717,4717_15,You didn’t put a dot inside.,Is that okay?  Can you put the dots there?,0.5720307662907773,,0.5726488102481742,
4717_28,4717,4717_28,You put the area as 99.,Yeah.,-0.8913609643119674,0.0,,
4717_3,4717,4717_3,Where do we put our name?,"Just somewhere in the right corner.  Gentlemen, stop.  Okay. What I have up here on the board is really just a big version of what you have, correct?",-0.9351838052145355,0.0,,
4717_30,4717,4717_30,Well why did you put 2?,"Okay.  That’s a good question.  He’s asking about that, okay, and we’re actually going to learn a little more about that next week and the week after.  What that’s actually called, it’s called an exponent.  I like to call it the Eeyore Cloud.  You know how when you watch Winnie the Pooh and Eeyore has that little cloud that follows behind him?  Okay.  Exponents always float, kind of right up behind your number, or your letter, or your measurement.  This is actually when you say 99 units, that’s how you write squared, okay?  Yesterday some of you were doing it this way. You were saying 99 square units.  That’s okay too. These things are actually equivalent.  They mean the same thing.  That’s like saying I’m happy I’m glad. They mean the same thing.  They’re equivalent.  Okay? This little guy right here is called squared, and I’ll give you a reason why.  Because what you’re measuring here are 2D shapes, 2 dimensional.  Raise your hand if you’ve ever seen or know how to draw – raise your hand if you know what that is.  Student D, what is that?",0.3751824377042763,,0.21486423506093572,
4717_44,4717,4717_44,Write your first name in block letters.,"Second thing you’re going to do, hold up two fingers, find the area and perimeter of every letter.  Say it back to me.",-0.5610780167630717,0.0,-0.9203230604082056,
4717_46,4717,4717_46,Find the area and perimeter of every letter.,Hold up three fingers.  The third thing you’re going to do is you’re going to find the area and perimeter of your entire name.  What are you going to do?,-0.14828102750550345,0.0,0.9343531843023134,
4717_48,4717,4717_48,Find the area and perimeter of your whole name.,"That was really terrible.  Try it again.  This is what you’re going to say back to me.  Find the area and perimeter of your entire name.  When you’re done with that, if there’s still time, which there probably will be, you can color and decorate, but you must find the area and perimeter of every letter and of your entire name before you can do that.  Got it?  Go ahead and get started.  I’ll show you.  It will kind of look like a U, but it’s okay.  He doesn’t care what a V is.  You can do a J.  V?  I am and I always do, but I want you to try because my rule is you always have to try it on your own first.  Okay.  Student V, you’re asking about a V?  It’s going to look a little bit like a U. I’d probably bring it in a little bit to a point like this.  See how I’m kind of making it like that? It makes it look less U like, but you’re still staying on the lines.  If it were a U, I wouldn’t do this staircase thing.  If you don’t have a U or V in your name, you can be working.  You don’t have to pay attention.  Student J, for your U, you can just do that.  Student D, I heard you say you’re curious about a D.  Okay.  D is going to look a little bit like an O, but what I would probably do to make it look a little bit different is kind of give it a tail like that.  It looks a little more like a D and less like an O.  My friends, this is the second time saying this.  If this letter is not in your name, you need to be working.  Student P?",-0.4740702460666741,0.0,-0.6161810970688948,
