uidx,obs_id,exchange_idx,student_text,teacher_text,student_on_task_num_agree,student_on_task_majority,student_on_task_std,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_std,active_listening_num_agree,active_listening_majority,active_listening_std,follow_up_num_agree,follow_up_majority,follow_up_std,student_on_task,teacher_on_task,active_listening,follow_up,both_on_task,follow_up_excl_none,follow_up_grouped,student_on_task_zscore,teacher_on_task_zscore,active_listening_zscore,follow_up_zscore,both_on_task_zscore,follow_up_excl_none_zscore,follow_up_grouped_zscore
4562_236,4562,4562_236,I want to say the answer.,"You want to just say the answer?  You want to just get it out there?  Okay, hold on.  We’re talking about time again which allows us to make a graph where we chart our coordinates and we can connect them to show how they’ve moved and changed over time.  Day one, R has five votes. What is the rule in order for H to have 10 votes?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,2,1.0,0.5773502691896257,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,0.5232875311892947,0.5152920128922517,0.3896266477600901,0.3642487876760286,0.5531351978173734,-0.16952886901042352,0.7572546016784618
4562_251,4562,4562_251,How does that look like a 10?,"All right, so now we have to do our coordinates and let’s put our parentheses in.  You will get to the point where you’ll automatically look and say, all right, one, five, that’s R’s for the first day.  But for the time being so we can make sure we don’t get our numbers mixed up, let’s go ahead and put them in the parentheses.  All right, R day one.",3,1,0.0,3,1,0.0,3,0.0,0.0,1,,,1.0,1.0,0.0,,1.0,,0.0,0.40146864554299017,0.38205631104825244,-1.918163680402938,,0.4176682794439999,,-0.8667093932689459
4562_259,4562,4562_259,"4 comma 20, 5 comma 25.",Thank you.  And by default I just made R’s red.  Now for H.,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,2,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,,0.0,0.43162225340108346,0.4211200830233084,-1.0142378056534722,-1.3413035305461605,0.44773729768188536,,-0.9206751628315715
4562_261,4562,4562_261,"1 comma 10, 1 comma 12.",Whoa.  You’re going quickly.  2 comma 20.,3,1,0.0,3,1,0.0,2,1.0,0.5773502691896258,2,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,,0.0,0.4565931838004252,0.42610099681074437,-1.1766956219368885,-1.5050686993383111,0.47928982052375996,,-0.9454538770092679
4562_272,4562,4562_272,My H chart went up.,"All right, way up?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,2.0,0.0,1.0,1.0,1.6666666666666667,2.0,1.0,1.0,2.0,0.44906150883743107,0.44296385192041815,0.5680974016445518,1.4791898953434435,0.4647704383475504,1.398679942805422,1.7770463726007684
4562_274,4562,4562_274,It just went up.  Straight up.,"Did it?  Did you forget to put – did you make your second coordinate, 2 comma 20?",3,1,0.0,3,1,0.0,2,2.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.6666666666666667,1.0,1.0,0.0,1.0,0.5010410986593617,0.4778330449570682,0.4586497914289356,0.06921655961160679,0.5382553485345476,-0.7269465295196086,0.4921184286346498
4562_292,4562,4562_292,"How old H, Teacher T’s other daughter?",Student H is not her daughter.,2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,0.6666666666666666,-1.4562024540797618,-1.5331049992969197,0.8927407194511939,0.9335856057161228,-1.3920460328396764,0.837707816583391,-0.19645710404719208
4562_296,4562,4562_296,"Wow, N is doing a good job.","I’m going to leave part of this as a template for you for your own paper.  We are going to take some leftover Valentine’s Day candy – I just want to leave that for a minute – that I had at the Teacher B household.  I’ve been holding it for you.  It has nothing to do with Magiano.  Sorry.  But what if we had to come up with a function input/output table and instead of five days, take it out to seven days?  Hm.  And if we had to graph the candy eaten between two fictional characters, we’re going to have one character not be D. We’re gonna have one character be Val, and the other character is going to be Tino.",3,1,0.0,3,1,0.0,3,0.0,0.0,1,,,1.0,1.0,0.0,,1.0,,0.0,0.41914479617284356,0.3996730192756881,-1.7889495188138234,,0.4323979589358198,,-0.9517155204561139
4562_300,4562,4562_300,We’re actually going to try this?,"We actually are.  Now, but here’s where it’s going to get interesting.  You have to listen.  We’re going to move this out till seven days.  Do you understand?",3,1,0.0,3,1,0.0,3,2.0,0.0,3,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.4297596747947645,0.4224778787669643,0.973940087029925,0.05257090012805362,0.4371084359303575,-0.7784440041140627,0.44288366157790865
4562_349,4562,4562_349,How many people in a group?,"At this time, there are going to be – well, let’s see how many we have today.  One, two –",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,0.6666666666666666,-1.1580401860025147,-1.2624712671992562,0.8927407194511939,0.9335856057161228,-1.07403589585029,0.837707816583391,-0.20656660187834222
4562_378,4562,4562_378,It only has four fingers.,What?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.159713429437812,-2.2232990193772406,,,-2.0384357477143884,,-0.8736432807534786
4562_384,4562,4562_384,Do we get two or one?,"Two.  Student B, you’re going to need this and you’re going to need these to give to your group, and you’re going to need this, and you’re going to need two gloves.  All right, so Student B is in that group and so is Student I and so is Student N and so is Student C and so is Student M.",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,0.0,,0.3333333333333333,,0.0,-1.27267980294699,-1.289512190570574,-2.4300164728265674,,-1.2012150665582653,,-0.8773700402286136
4562_386,4562,4562_386,Can we have one more girl?,"No.  Pick it up with your gloved hand.  All right.  Next group. I have Student A and Student C.  It doesn’t matter, buddy, you can still wear it.  Yes, you can.  Student C.  Student A.  Student A.  And Student M.  So there you go and you’ll need some of these.  You’ll need one of these and two of those.  And so who do we have left?",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-1.9533696067087565,-1.989742852455734,,,-1.8423718742130848,,-0.8954683741440558
4562_391,4562,4562_391,Student K is the only girl left.,"So we have – oh, because Student H is absent, we have Student J, oh boy, Student J, Student C, Student K, and Student I.",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,0.0,,0.3333333333333333,,0.0,-1.2040574285147059,-1.3149126521960104,-1.5832868614744435,,-1.130029935858168,,-0.9116124865948363
4562_393,4562,4562_393,"Yeah, this is the best group ever.","And Student A, did your group get your –",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.0222463207556776,-2.085960916791804,,,-1.9342918834275593,,-0.8777571778584173
4562_401,4562,4562_401,I was sleeping.  I’m sorry.,I’m sorry too.  Why don’t you go to one of those groups and ask them if you should be in that group?  Go to each group quietly and I can tell you it’s not group number one.  You find out.  You go problem solve since you fell asleep. I know.,3,0,0.0,2,0,0.5773502691896258,1,,,1,,,0.0,0.3333333333333333,,,0.0,,0.0,-2.209326455791913,-1.3045338908041886,,,-2.1479334531276226,,-0.8806855430503507
4562_410,4562,4562_410,"Wait, is Student K in our group?","Yes.  No, she’s not.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.365507315296377,-2.3812526546504778,,,-2.265523040472773,,-0.8700265106030193
4562_412,4562,4562_412,Are you in our group now?,"Student M, may I see you for just a moment?  You’re not in trouble.  Well, they should know.  Let’s go take a look.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-1.9692650121615385,-2.0630150510979117,,,-1.889260180285688,,-0.877607916434402
4562_414,4562,4562_414,Student N was in that group.,How many people are in your group?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-1.9471118995631522,-2.0718808777708726,,,-1.81774221974518,,-0.9218544159821856
4562_418,4562,4562_418,"Wait, you’re in our group.  Remember, you’re in our group.",I know but I just moved Student K to first group.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.4169637644196444,-2.479807560043548,,,-2.3001286389238094,,-0.8733771938279241
4562_422,4562,4562_422,"Wait, we get two bags?","Not quite.  All right, one, two, three, four.  Student C, come here, this group.  You stay with this group.",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,0.0,-1.2219047514930272,-1.2599335404640162,-0.22377762631781636,-1.5641077380982273,-1.1927168633751661,,-0.876817623936387
4562_429,4562,4562_429,Student A was coming here to get some –,"Oh, paper towels, thank you.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.182976715714059,-2.2668193725020984,,,-2.061866782950643,,-0.8652288159180334
4562_431,4562,4562_431,Student K was and then –,"I switched Student K out.  Student C, because you can’t remember and now at this point, I cannot either –",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-1.8449041897404175,-1.8823653210919813,,,-1.782549715915664,,-0.8332403661823689
4562_435,4562,4562_435,He’s in our group.,"Student C, come here.  Come to this group.  Here, hold this.",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.3119451293521593,-2.338759036519767,,,-2.192134945764859,,-0.8705647326796339
4562_437,4562,4562_437,"No, he’s in Student A’s group.",Please sit down and get started.  Are you working with their group?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.3679292152389224,-2.420367468000135,,,-2.3394475140720092,,-0.9308077276363026
4562_447,4562,4562_447,Can I throw this one away?,Sure.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-1.9527691179982467,-2.0781707183383227,,,-1.863839215128462,,-0.9079890012780805
4562_451,4562,4562_451,"No, but I can have blue.",You can have the blue ones.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-1.9797156247311112,-2.000162179291507,,,-1.8789345032026965,,-0.8512236976190675
4562_453,4562,4562_453,"Yeah, but they’re so little.",What?  Can you have the green ones?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.1958553504583755,-2.268129478564951,,,-2.0545094316588646,,-0.8941669381874074
4562_457,4562,4562_457,But they’re so little.,Listen to me before you get upset.  Can you still have Fun Dip?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.105908868182239,-2.194564195090182,,,-2.037511061027099,,-0.9614408829013815
4562_459,4562,4562_459,"Well, if it’s blue.","I’ll look and see if I have a blue Fun Dip.  I’ll supplement those blue hearts and a Fun Dip since he’s allergic to those other colors, the dyes in the candy so he can’t have those, okay?  All right?  So yes, I will give you a blue Fun Dip and you have those blue ones.  How about that? Will that work?",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.0862591192694677,-2.0656016631161105,,,-1.9973543010524815,,-0.8508347369664683
4562_462,4562,4562_462,"Whoever gets yellow, do they get to eat all of those?",The three of you are going to split the rest of them.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.036235129177855,-2.139657202652476,,,-1.878847606831527,,-0.9425273348401298
4562_465,4562,4562_465,"On our graph, can we color by color?","Whatever you want to do.  Boys and girls, ultimately though, when you are – if you are going by the color – listen to this, Student A – the objective is not to make a bar graph.",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,2,0.0,0.5773502691896258,1.0,1.0,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5222276727664118,0.5166705619183452,0.14888746656652072,-1.2305511786746812,0.5494121997851296,-0.8684962373468951,-0.48774175570527084
4562_471,4562,4562_471,We have six different colors in all.,"Okay, but how many do you have total?  Somebody count the yellows and write that number on the line.  Then you can count them up total.",3,1,0.0,3,1,0.0,2,1.0,0.5773502691896257,3,1.0,0.0,1.0,1.0,1.3333333333333333,1.0,1.0,0.0,1.0,0.44774853590910973,0.4449363026663306,0.04914033480290139,-0.0224680476480358,0.4706263174354872,-0.7951022618360936,0.3712079231845256
4562_474,4562,4562_474,"That’s what you said, Student M.","So Student N, you can count up the pinks so just with the number so you’ll know how many you’re dealing with to start with.",2,0,0.5773502691896258,3,1,0.0,1,,,1,,,0.3333333333333333,1.0,0.0,,0.3333333333333333,,0.0,-1.479549416864992,0.43241563039492853,-2.051481734902131,,-1.3758318378513763,,-0.9180108310055116
4562_476,4562,4562_476,Okay.  Can I write my how many right here?,No.  There’s a log right here.  Look under your paper.,2,1,0.5773502691896258,2,1,0.5773502691896258,2,1.0,0.0,2,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,,0.0,-0.29852939464270106,-0.33598837263328357,-0.34562234446973067,-1.183259225794301,-0.26879249925416954,,-0.8129888438995002
4562_480,4562,4562_480,"By the time this is over, my gloves will be soaking wet.",Really?  Because your hands perspiring?,2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,2.0,2.0,0.3333333333333333,1.0,0.6666666666666666,-1.3827509883449958,-1.47868480340425,1.1357316088388107,1.0340970128494724,-1.319038065729835,0.9343531843023134,-0.1656030352450967
4562_482,4562,4562_482,My hands are starting to sweat.,"Okay, where is your group?  Okay, get back with them and help them out.  Where is your group?",3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.424558131249533,-2.6132489445479323,,,-2.303535733735624,,-0.867098353921545
4562_484,4562,4562_484,I was getting my pencil.,Quickly.,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.5301795821024027,-2.6644554419703526,,,-2.4500180915381393,,-0.9170712770834814
4562_486,4562,4562_486,"Teacher B, this is hurting.",I’m so sorry.  I don’t know what to do about that.  Let someone else do the writing for you right now.  Okay?,3,0,0.0,3,0,0.0,1,,,1,,,0.0,0.0,,,0.0,,0.0,-2.4827600737953337,-2.6077124904499307,,,-2.4388730599438695,,-0.9511772983794993
4562_488,4562,4562_488,Okay.  I have 27 more.,"Just throw it away.  Student J, you throw one more of those – you know what?  Student C, you throw it?  Did you throw it, yes or no?  I’m asking you a question directly.  Student C, look in my eyes.  Did you pick up one of those and throw it?  Yes or no?  Yes or no?  Yes.  Student J, did you throw one of them, yes or no?",2,1,0.5773502691896258,3,0,0.0,1,,,1,,,0.6666666666666666,0.0,,,0.0,,0.0,-0.391647905286572,-2.0076246245168017,,,-1.8847036012737928,,-0.9309387473534537
4562_496,4562,4562_496,"Teacher B, it feels like orange is in the middle and the yellow on the top and bottom.","Oh, that’s a good question, which one is it?",2,1,0.5773502691896258,2,1,0.5773502691896258,1,,0.7071067811865476,2,1.0,0.0,0.6666666666666666,0.6666666666666666,1.5,1.0,0.6666666666666666,0.0,0.6666666666666666,-0.3078046828755379,-0.3461924995149939,0.19181742365864063,0.21135903150426918,-0.2799238260253003,-0.6325364551615871,0.11380546043330224
4562_499,4562,4562_499,It’s yellow on the top and bottom.,It’s really yellow.  It’s where the writing blended.  Just hang on to those for a minute.  Then don’t.,2,1,0.5773502691896258,2,1,0.5773502691896258,1,,0.7071067811865476,2,0.0,0.0,0.6666666666666666,0.6666666666666666,1.5,0.0,0.6666666666666666,,0.0,-0.7219369963044077,-0.7793794133313757,0.23109129606144674,-1.4447074319795168,-0.6623076014547895,,-0.9705231587067823
4562_507,4562,4562_507,"Teacher B, there’s one here that I missed and I –","Well, I’m very sorry to hear that, but should you have been up there to start with?",2,0,0.5773502691896258,2,0,0.5773502691896258,1,,,1,,,0.3333333333333333,0.3333333333333333,0.0,,0.3333333333333333,,0.0,-1.2365378819264266,-1.2446817313828635,-2.4300164728265674,,-1.185141382613789,,-0.8568463827946848
